sourceid,dstid,hod,mean_travel_time,standard_deviation_travel_time,geometric_mean_travel_time,geometric_standard_deviation_travel_time
25,58,2,527.66,177.32,499.05,1.4
27,38,2,227.96,145.0,198.47,1.63
16,48,6,1176.18,356.57,1136.44,1.28
23,78,2,724.27,245.48,687.67,1.38
68,84,0,660.6,189.01,632.72,1.35
69,74,0,368.79,192.46,326.84,1.62
24,68,2,417.5,238.81,379.62,1.48
72,69,1,296.69,226.88,229.11,2.19
31,11,16,1316.55,512.15,1246.02,1.36
74,49,1,391.97,155.76,364.48,1.46
73,59,1,716.05,131.1,704.72,1.19
26,48,2,451.93,258.99,393.77,1.71
138,165,5,422.63,284.4,360.64,1.68
101,59,6,222.75,57.67,216.07,1.27
51,132,19,681.48,217.5,652.98,1.32
128,66,15,370.65,205.47,331.42,1.56
21,11,20,477.33,258.41,433.75,1.49
29,123,5,1023.14,380.38,971.71,1.35
82,83,19,139.29,202.89,77.76,2.77
84,63,19,804.0,398.12,717.4,1.6
83,73,19,920.38,313.55,868.03,1.41
87,33,19,963.5,286.28,913.23,1.41
99,108,16,142.56,163.65,80.22,2.95
46,71,4,388.43,165.45,358.71,1.48
49,41,4,565.28,211.86,527.94,1.45
58,127,6,291.57,209.28,142.52,6.17
47,61,4,205.02,111.13,186.61,1.49
48,51,4,155.65,130.33,126.51,1.83
128,27,0,633.02,373.67,578.65,1.45
46,141,15,1174.56,264.76,1147.5,1.24
130,82,12,831.2,284.73,778.93,1.46
132,62,12,522.43,245.92,480.78,1.47
136,22,12,1243.0,278.16,1215.65,1.23
134,42,12,719.8,213.22,690.98,1.33
65,62,18,160.8,117.94,140.13,1.58
67,42,18,343.86,183.56,295.97,1.8
59,80,17,322.7,93.12,312.74,1.26
69,22,18,1254.5,293.55,1223.07,1.25
59,130,1,789.07,504.01,677.39,1.68
51,54,11,191.83,181.39,129.48,2.56
52,44,11,836.96,644.66,699.29,1.77
54,24,11,1085.0,412.44,1016.57,1.42
78,65,9,536.21,168.85,511.28,1.36
53,49,12,504.81,198.37,469.16,1.46
50,79,12,80.82,85.31,64.57,1.81
38,117,2,568.9,265.51,530.63,1.4
30,46,16,728.36,298.43,675.02,1.47
33,16,16,699.81,207.58,675.11,1.29
57,78,4,693.94,196.84,668.63,1.31
55,29,12,574.43,158.78,551.66,1.33
59,58,4,190.74,82.05,162.09,2.15
31,36,16,680.5,431.89,591.9,1.61
71,79,1,649.0,440.65,558.73,1.63
132,141,8,480.5,147.47,462.19,1.3
80,44,12,890.56,210.96,865.2,1.27
79,44,16,840.71,280.73,798.04,1.37
78,54,16,457.96,224.96,427.05,1.4
69,74,3,299.69,195.08,257.93,1.67
29,81,3,568.96,245.63,524.9,1.49
110,11,13,801.91,333.17,749.54,1.41
75,84,16,607.11,236.24,568.11,1.43
68,84,3,640.5,197.49,612.61,1.34
83,59,10,170.75,75.0,159.6,1.41
80,130,6,242.06,221.43,192.92,1.8
81,79,10,186.49,126.49,143.26,2.21
84,49,10,321.88,83.37,311.83,1.28
50,23,14,987.41,304.55,940.59,1.37
59,127,20,100.64,107.44,76.14,1.87
167,173,1,260.57,162.75,221.63,1.8
164,141,19,366.81,152.49,343.27,1.42
52,83,18,450.27,260.21,389.9,1.69
23,65,21,693.21,203.84,670.68,1.28
27,25,21,696.72,228.7,661.38,1.38
55,53,18,148.51,133.04,103.75,2.39
22,75,21,828.65,259.75,794.72,1.32
53,73,18,632.06,213.59,595.3,1.42
73,83,6,550.22,82.09,544.33,1.16
58,23,18,429.51,266.92,354.8,1.89
25,45,21,752.97,282.47,710.18,1.39
12,130,10,601.4,157.12,582.39,1.28
74,73,6,309.35,305.82,226.93,2.12
94,51,1,646.5,161.7,630.76,1.23
28,8,0,1360.5,337.99,1322.34,1.26
21,85,21,544.0,91.19,535.63,1.2
117,134,1,180.26,107.89,151.68,1.79
110,62,17,723.14,224.99,683.51,1.42
26,35,21,449.67,189.08,412.73,1.51
24,55,21,758.0,310.13,708.71,1.43
25,16,11,1515.17,626.75,1441.27,1.33
112,42,17,642.0,322.97,586.38,1.48
24,26,11,494.19,177.77,465.09,1.41
23,36,11,464.22,223.48,427.77,1.46
105,33,21,444.54,235.87,360.58,2.04
22,46,11,795.23,556.1,704.02,1.56
49,85,16,443.55,178.11,410.59,1.48
27,87,13,675.0,172.69,652.46,1.3
29,67,13,1006.38,279.58,963.65,1.35
41,132,18,844.98,307.01,799.9,1.38
24,132,11,1016.83,249.04,990.2,1.25
43,112,18,1079.5,323.12,1032.5,1.35
125,38,5,573.0,285.49,506.69,1.64
78,33,6,499.5,84.1,492.47,1.18
167,168,23,197.13,107.96,160.83,2.05
43,51,12,652.53,197.31,626.66,1.32
44,41,12,177.73,128.57,147.56,1.79
47,11,12,354.03,221.78,319.79,1.48
90,26,1,713.75,337.86,637.15,1.62
41,71,12,673.36,179.02,648.89,1.32
75,42,6,546.13,227.29,506.29,1.46
45,25,23,696.09,299.1,625.0,1.79
41,65,23,443.53,178.93,414.46,1.43
134,138,0,486.85,143.04,467.22,1.33
44,35,23,530.25,212.32,501.01,1.37
40,75,23,651.09,187.36,626.59,1.31
136,166,23,345.5,18.36,345.0,1.06
43,45,23,260.65,191.28,194.61,2.34
72,134,4,256.0,85.81,244.64,1.33
46,111,4,693.06,216.83,663.39,1.33
79,138,18,562.92,187.79,532.78,1.39
42,55,23,1028.0,209.67,1007.89,1.22
80,8,23,666.75,165.9,650.0,1.24
65,98,23,499.27,246.41,459.5,1.45
67,78,23,593.86,233.71,556.95,1.41
130,29,3,662.11,190.02,635.03,1.34
136,40,0,711.9,204.03,682.72,1.34
132,80,0,208.61,284.69,166.59,1.68
175,167,19,321.11,84.43,309.5,1.32
38,132,20,502.47,115.11,491.98,1.22
65,7,3,410.49,89.74,402.37,1.21
75,138,19,320.36,233.18,277.74,1.66
51,69,1,754.11,180.12,733.72,1.26
52,59,1,383.35,105.08,371.66,1.27
53,49,1,397.03,179.2,360.95,1.54
117,119,15,222.11,113.23,191.4,1.77
50,79,1,52.01,40.1,43.66,1.76
11,45,19,478.95,149.63,463.5,1.26
55,29,1,624.2,268.65,568.31,1.55
105,33,20,368.08,253.6,280.88,2.13
32,129,0,438.0,172.31,409.64,1.42
48,111,4,887.08,262.92,851.93,1.32
51,164,3,291.93,74.52,284.97,1.23
23,66,23,691.34,342.13,631.2,1.49
27,26,23,334.86,220.97,279.72,1.88
25,46,23,573.97,285.27,513.87,1.6
26,36,23,634.32,318.27,572.8,1.54
69,117,4,237.09,90.46,227.13,1.3
28,16,23,1146.93,524.43,1076.04,1.37
50,16,5,820.55,253.06,792.75,1.28
130,71,2,256.53,156.89,203.11,2.22
74,63,21,943.5,399.4,865.57,1.52
78,23,21,977.76,466.95,896.65,1.51
136,11,2,266.83,176.26,238.13,1.51
75,53,21,757.0,207.54,730.68,1.3
96,105,9,345.0,153.49,293.1,1.95
132,51,2,578.8,186.5,558.04,1.28
54,23,10,660.22,266.24,613.87,1.45
51,53,10,234.78,127.75,207.77,1.63
51,73,19,417.6,214.11,374.52,1.59
58,84,19,611.52,210.9,581.04,1.36
54,43,19,833.5,165.8,818.25,1.21
52,43,10,637.95,173.75,615.47,1.31
164,136,4,747.8,286.97,700.93,1.42
66,42,14,130.58,132.81,101.12,1.89
22,61,3,769.72,261.69,730.84,1.37
138,74,16,437.5,149.77,416.76,1.35
26,21,3,1030.26,191.83,1012.8,1.2
50,28,13,1213.8,603.05,1092.29,1.56
31,81,23,587.71,358.41,491.34,1.86
35,41,23,466.67,200.87,431.27,1.48
36,31,23,592.17,208.82,557.46,1.41
23,51,3,522.16,255.97,480.21,1.47
38,11,23,645.59,201.57,623.78,1.27
82,53,5,307.77,588.48,144.61,2.88
80,73,5,458.71,300.72,398.81,1.62
25,31,3,506.84,279.9,452.52,1.58
81,63,5,947.43,265.41,909.25,1.34
86,94,22,192.47,70.15,183.05,1.35
72,80,12,672.82,118.24,661.4,1.21
75,50,12,587.38,264.05,535.45,1.53
10,7,2,221.8,28.16,220.05,1.13
73,70,12,521.45,207.5,488.46,1.42
24,41,3,222.0,182.07,179.41,1.86
34,51,23,863.89,299.01,816.08,1.4
47,175,3,779.83,243.9,747.17,1.33
48,165,3,708.43,245.4,676.39,1.33
50,23,8,672.5,164.95,649.25,1.32
62,43,13,940.22,167.25,925.33,1.2
63,33,13,147.31,164.68,82.11,3.0
25,57,2,639.68,169.65,620.65,1.27
23,77,2,892.0,253.37,856.64,1.33
67,32,14,618.71,351.02,539.88,1.66
28,27,2,260.54,223.33,193.75,2.22
134,117,4,145.13,73.36,127.0,1.69
24,67,2,390.97,223.28,351.96,1.52
64,23,13,761.67,242.36,728.63,1.34
172,173,1,122.35,180.97,58.64,3.81
61,53,13,992.57,437.51,905.54,1.53
33,128,1,246.67,223.85,195.38,1.84
22,87,2,321.4,155.19,286.29,1.66
85,130,18,642.5,310.27,579.19,1.56
134,136,3,364.26,162.81,332.86,1.52
41,138,3,809.56,306.88,758.86,1.42
42,128,3,280.04,189.95,236.51,1.73
26,47,2,768.71,299.83,722.13,1.41
23,105,16,1026.23,330.76,986.61,1.3
111,38,20,482.44,190.11,446.54,1.49
112,28,20,782.13,173.71,763.63,1.24
81,47,23,392.32,174.77,362.83,1.45
110,48,20,718.06,195.08,695.43,1.28
80,57,23,710.14,564.33,590.03,1.69
11,128,14,395.06,230.13,360.85,1.45
87,83,7,763.0,192.08,736.21,1.32
83,27,23,790.83,258.8,756.96,1.32
64,62,14,403.09,319.07,323.32,1.85
58,86,4,315.5,146.48,280.42,1.64
80,41,19,919.53,172.66,904.65,1.19
83,11,19,489.32,228.05,467.53,1.31
132,119,22,245.8,162.03,202.61,1.94
81,31,19,570.36,266.6,514.91,1.57
27,11,3,901.42,306.39,857.0,1.36
130,80,12,437.62,324.82,349.65,1.92
117,44,14,904.67,269.95,863.22,1.36
63,72,14,675.14,283.1,461.17,3.62
42,51,3,675.41,222.55,643.36,1.36
41,61,3,1009.31,325.47,962.16,1.36
43,41,3,87.78,95.58,64.75,2.11
44,31,3,754.0,246.1,721.13,1.33
46,11,3,761.85,237.0,730.2,1.33
110,38,13,427.56,132.59,403.19,1.43
45,21,3,576.35,175.37,550.58,1.35
112,68,18,519.93,209.88,491.15,1.37
40,71,3,657.56,388.79,566.57,1.69
48,132,6,664.69,241.93,628.8,1.38
65,130,6,194.56,112.62,176.63,1.53
67,110,6,211.29,113.43,187.13,1.66
36,79,17,1473.17,404.03,1419.82,1.31
16,44,14,1161.56,199.89,1144.55,1.19
69,64,4,368.2,225.01,311.13,1.76
68,74,4,315.09,103.13,299.88,1.36
48,130,14,797.4,290.29,757.82,1.35
67,84,4,667.79,201.02,643.26,1.3
110,64,9,233.82,118.39,209.35,1.58
92,99,1,194.81,52.45,188.51,1.29
128,130,9,97.68,54.17,90.26,1.46
81,61,3,178.43,153.09,151.76,1.63
85,21,3,328.85,110.15,312.86,1.36
82,51,3,415.95,85.11,407.78,1.22
7,112,2,398.5,242.11,351.49,1.59
11,72,2,732.13,497.45,608.26,1.77
46,71,11,514.24,198.92,483.37,1.41
49,41,11,713.09,257.87,674.1,1.38
47,61,11,254.31,180.62,215.56,1.69
48,51,11,191.89,210.15,148.56,1.95
22,24,16,528.44,274.01,476.77,1.55
72,27,21,979.14,205.87,960.29,1.21
70,47,21,482.68,185.96,447.31,1.49
22,31,5,231.32,145.08,195.82,1.77
23,21,5,962.64,238.61,933.01,1.29
24,11,5,886.14,250.17,861.75,1.25
51,136,21,631.68,254.56,590.07,1.43
127,61,20,231.17,48.2,226.54,1.22
63,130,7,317.07,149.03,294.61,1.43
164,143,23,162.65,168.3,120.2,2.02
65,110,7,415.0,160.97,390.81,1.4
30,108,3,373.83,45.8,370.97,1.13
43,85,22,458.71,116.33,445.95,1.26
45,65,22,378.18,148.18,351.87,1.46
164,47,6,720.73,348.7,651.41,1.55
44,75,22,383.45,143.25,363.48,1.36
47,45,22,502.51,177.06,477.49,1.36
148,147,2,96.92,104.63,64.94,2.38
49,25,22,453.23,221.6,414.38,1.5
46,55,22,587.0,117.25,576.72,1.2
58,132,22,1429.67,912.66,1229.48,1.67
48,35,22,799.83,125.46,789.39,1.18
136,83,2,328.75,186.05,305.31,1.39
70,38,22,544.56,177.35,521.97,1.32
71,28,22,645.24,182.0,619.95,1.33
108,103,5,63.65,19.18,61.62,1.26
44,52,7,546.62,231.78,502.15,1.5
45,42,7,350.0,206.27,286.17,1.97
47,22,7,675.86,132.56,660.77,1.25
79,46,0,617.13,249.36,577.93,1.42
74,141,11,765.83,267.72,721.1,1.41
40,42,21,363.27,336.56,286.88,1.84
42,22,21,758.42,282.56,720.62,1.35
41,32,21,731.33,351.07,663.68,1.53
85,74,18,175.08,203.22,115.71,2.5
110,73,13,720.42,277.79,665.49,1.51
111,63,13,329.07,275.77,238.19,2.34
87,88,3,235.22,69.1,225.24,1.34
80,49,18,384.26,236.66,319.02,1.95
82,29,18,802.77,293.4,743.67,1.5
134,130,22,173.1,146.57,125.55,2.22
85,47,19,90.87,99.67,57.48,2.82
87,27,19,810.83,363.67,716.65,1.73
132,117,21,381.0,188.68,328.22,1.83
81,87,19,728.67,275.41,688.22,1.38
8,132,23,803.95,269.11,767.4,1.34
16,52,23,1171.64,298.84,1137.06,1.27
47,141,10,429.9,70.48,423.78,1.19
46,47,20,583.53,222.49,548.42,1.41
48,27,20,868.69,204.09,846.09,1.26
44,67,20,472.26,197.86,437.28,1.46
101,99,15,192.25,163.11,115.79,3.24
68,46,6,367.3,174.32,336.81,1.48
117,123,23,280.29,55.58,274.97,1.21
128,141,20,633.15,224.48,607.11,1.3
49,141,22,662.45,363.04,594.54,1.53
125,134,2,119.58,159.81,46.14,5.16
115,125,0,486.29,196.33,416.92,1.94
111,132,8,553.36,178.9,526.12,1.37
138,28,10,1009.92,168.24,997.03,1.17
136,48,10,765.59,237.38,732.75,1.34
128,29,8,753.14,261.92,708.71,1.42
63,96,6,291.89,121.39,275.4,1.36
63,110,15,394.31,301.47,323.25,1.83
61,130,15,291.37,215.98,255.94,1.53
103,105,17,189.9,81.25,166.77,1.76
67,71,6,392.93,135.87,373.65,1.36
16,36,12,1019.1,125.68,1011.75,1.13
136,28,16,1309.54,253.41,1287.01,1.2
132,68,16,746.75,692.27,608.53,1.72
68,61,6,884.27,217.4,858.61,1.27
65,16,15,595.71,168.62,581.92,1.21
63,36,15,375.81,185.11,329.19,1.8
70,53,1,973.0,296.58,936.19,1.3
79,61,7,403.52,176.19,368.21,1.53
71,43,1,443.54,237.82,401.33,1.53
112,43,14,869.0,273.72,828.1,1.36
113,33,14,183.63,91.38,161.24,1.68
110,63,14,330.4,217.83,259.76,2.06
73,23,1,549.26,249.04,496.22,1.6
29,84,14,818.45,262.34,783.18,1.33
29,47,12,708.98,218.26,680.57,1.32
27,67,12,804.84,401.49,743.57,1.44
25,87,12,1035.86,1022.25,769.78,1.97
105,65,2,475.17,271.0,394.69,1.88
134,48,19,988.07,288.03,950.19,1.32
136,28,19,1105.42,313.28,1074.9,1.25
7,172,5,203.07,35.96,200.06,1.19
16,132,1,441.49,277.09,375.37,1.86
72,33,1,672.0,302.52,616.73,1.49
132,68,19,552.27,479.73,481.51,1.52
84,141,23,329.84,204.38,283.1,1.71
78,61,15,239.06,214.65,184.96,1.93
79,51,15,508.0,176.29,475.08,1.46
69,51,6,657.5,179.96,631.6,1.34
132,52,16,864.39,469.54,777.92,1.52
130,72,16,445.09,161.57,414.99,1.46
38,68,19,312.17,59.38,306.23,1.22
54,84,11,389.0,244.41,338.01,1.65
57,54,11,487.29,246.12,435.26,1.59
110,42,6,56.61,58.58,39.93,2.15
70,40,14,778.67,185.51,753.73,1.3
47,141,4,372.27,69.1,366.35,1.19
71,30,14,1220.0,267.3,1191.98,1.24
53,83,4,575.29,309.41,494.92,1.77
54,73,4,606.62,222.77,572.01,1.4
69,49,3,586.44,159.58,563.52,1.34
63,66,11,160.85,205.16,90.43,3.18
65,46,11,756.46,310.37,702.19,1.46
67,69,3,269.05,196.1,221.66,1.8
68,16,11,918.27,355.87,866.48,1.38
141,80,11,548.33,271.17,467.81,1.91
66,36,11,424.45,165.92,397.96,1.41
71,72,12,110.29,82.27,85.49,2.17
73,52,12,523.52,192.78,487.51,1.47
70,24,16,949.43,230.73,923.07,1.26
66,79,3,708.3,175.86,691.93,1.22
57,43,4,884.0,196.74,864.82,1.23
44,63,21,559.58,312.26,487.93,1.67
48,23,21,537.96,264.41,475.45,1.68
45,53,21,1011.0,290.57,968.43,1.34
43,73,21,276.46,167.93,242.24,1.63
46,43,21,142.58,128.08,120.91,1.69
47,33,21,528.25,223.78,489.61,1.45
83,164,12,143.77,154.51,113.24,1.77
128,62,1,224.32,140.97,200.4,1.52
132,24,16,1093.14,274.55,1064.1,1.25
49,26,6,526.14,250.4,487.22,1.43
48,36,6,642.11,319.53,579.68,1.55
130,44,16,556.05,212.07,523.53,1.4
21,16,14,830.33,290.99,691.32,2.31
47,46,6,664.38,343.51,582.05,1.67
141,84,12,447.68,153.56,419.78,1.45
45,66,6,403.86,185.99,355.57,1.7
12,130,3,678.5,183.01,651.44,1.34
164,143,3,111.68,87.69,88.19,2.21
143,145,9,125.14,51.06,115.6,1.48
112,114,1,138.66,72.31,130.82,1.33
110,134,1,491.33,192.03,458.72,1.43
49,82,10,659.25,178.49,634.39,1.32
64,43,10,701.56,243.7,657.07,1.45
66,23,10,645.97,237.93,602.35,1.46
61,73,10,1030.67,389.53,965.96,1.42
65,33,10,158.56,140.55,117.33,2.1
110,128,5,275.48,215.41,211.44,2.1
62,63,10,353.9,177.76,310.58,1.68
57,52,14,433.53,223.7,363.55,1.98
54,82,14,207.33,177.77,158.75,2.07
11,81,22,624.44,155.7,609.43,1.23
74,63,3,599.86,193.32,566.22,1.42
79,78,2,92.09,81.94,73.29,1.93
78,23,3,731.08,160.04,712.09,1.27
71,136,22,315.69,121.37,297.52,1.39
75,53,3,645.18,185.47,620.91,1.31
130,111,1,506.0,362.01,424.07,1.74
11,9,13,245.1,153.17,197.29,2.11
132,80,13,224.57,198.36,189.6,1.63
22,43,22,727.75,218.7,697.16,1.34
24,23,22,204.04,153.93,156.09,2.22
23,33,22,768.85,329.85,716.1,1.43
70,28,14,888.64,274.82,847.83,1.36
26,67,22,1013.84,366.32,957.51,1.39
28,47,22,827.55,220.87,803.12,1.27
24,87,22,787.27,490.36,703.16,1.52
27,57,22,487.75,122.2,472.69,1.29
143,164,19,425.42,222.09,348.06,2.07
72,29,15,848.5,262.94,809.85,1.36
165,164,0,318.5,180.53,241.3,2.37
52,132,4,888.62,222.4,861.04,1.29
84,73,9,874.64,321.35,812.38,1.49
68,74,13,568.45,207.92,530.59,1.46
61,128,15,610.45,341.41,543.59,1.57
67,84,13,593.38,118.86,581.56,1.22
69,64,13,616.89,211.51,581.65,1.41
111,62,12,530.38,417.7,352.3,2.91
119,11,11,436.29,247.57,344.13,2.17
73,111,4,754.44,180.36,736.43,1.24
73,70,21,503.14,199.31,462.59,1.52
75,50,21,521.38,198.81,482.25,1.5
72,80,21,702.82,274.47,659.95,1.41
128,109,19,668.43,249.85,632.33,1.37
51,132,14,722.4,318.48,671.1,1.43
128,52,0,973.31,224.94,947.35,1.26
16,138,14,731.86,264.11,702.09,1.3
55,46,10,735.17,144.35,721.12,1.22
58,16,10,1228.26,269.9,1201.57,1.23
57,26,10,529.08,249.53,468.37,1.7
11,52,22,749.26,128.89,739.47,1.17
60,127,5,153.5,68.2,131.93,1.86
79,130,9,427.65,203.3,398.48,1.41
35,113,2,454.22,101.73,445.24,1.21
33,133,2,407.33,47.33,404.57,1.12
57,130,5,732.45,97.58,726.04,1.14
98,32,3,264.0,96.62,251.22,1.34
67,65,7,143.33,143.44,107.43,2.0
69,45,7,75.37,73.78,54.57,2.29
70,28,15,880.29,178.76,863.24,1.22
79,49,10,134.1,94.77,108.29,1.96
78,59,10,456.83,283.99,392.22,1.68
73,84,16,753.75,182.05,732.57,1.27
79,24,16,1030.78,310.83,990.22,1.32
96,86,22,845.57,216.08,816.81,1.31
69,110,2,248.0,175.28,201.81,1.85
67,130,2,378.25,186.53,344.16,1.51
79,132,3,481.15,233.28,442.11,1.46
59,58,8,275.25,99.59,256.02,1.49
57,78,8,711.63,252.37,669.3,1.42
44,119,0,566.71,132.66,554.28,1.22
164,148,3,273.11,179.91,238.32,1.61
75,52,15,842.5,305.7,790.35,1.43
25,132,8,943.43,235.1,917.1,1.26
73,72,15,306.01,410.92,226.1,2.18
84,82,13,225.89,160.08,180.57,1.96
85,72,13,467.41,194.75,424.92,1.57
78,22,15,1094.77,293.27,1057.12,1.3
51,80,16,413.65,218.86,379.31,1.47
41,25,14,769.41,298.77,705.13,1.56
40,35,14,338.93,182.35,301.69,1.59
74,62,15,751.0,187.5,728.51,1.28
55,45,23,1000.57,130.08,991.64,1.15
52,75,23,727.97,271.64,683.05,1.42
57,25,23,698.86,164.59,677.82,1.29
75,50,8,394.29,187.9,350.18,1.65
73,70,8,378.85,145.6,360.89,1.33
54,55,23,474.0,576.81,345.57,1.93
128,138,4,389.97,198.1,362.77,1.4
48,24,10,627.39,210.4,596.84,1.36
51,85,23,578.67,143.19,562.92,1.26
46,44,10,114.05,130.16,78.59,2.4
44,64,10,640.8,352.47,571.57,1.56
47,34,10,881.17,239.9,846.7,1.33
31,24,9,529.6,214.19,486.35,1.54
78,8,0,962.35,684.57,827.87,1.62
67,128,6,186.27,173.43,119.99,2.92
75,138,2,253.35,150.16,224.64,1.57
84,21,18,509.18,196.51,469.56,1.52
80,61,18,189.72,173.93,156.08,1.75
81,51,18,231.43,189.77,176.94,2.07
65,98,19,337.6,25.37,336.69,1.08
67,78,19,667.9,245.15,626.37,1.43
85,11,18,838.62,321.39,784.1,1.43
49,138,19,578.79,358.79,511.27,1.59
43,74,10,622.7,186.16,596.81,1.33
65,128,17,110.86,120.44,87.14,1.89
111,64,23,408.38,202.74,362.22,1.63
51,30,15,156.23,163.59,117.25,1.99
50,40,15,941.63,141.95,931.11,1.16
82,41,18,968.71,127.34,960.92,1.13
47,143,12,392.63,184.77,354.18,1.57
83,31,18,638.64,162.19,620.29,1.27
26,112,2,929.88,269.45,893.23,1.33
24,132,2,884.28,228.16,857.42,1.28
128,110,21,323.19,162.5,296.29,1.49
138,79,16,407.19,216.2,369.7,1.5
96,56,23,112.52,148.19,75.51,2.59
92,96,23,572.5,274.41,506.54,1.65
31,105,5,538.06,279.74,470.7,1.68
47,117,1,594.9,261.24,549.85,1.46
48,107,1,594.64,176.18,573.42,1.29
130,138,4,259.61,124.33,241.9,1.4
87,90,11,90.0,102.4,51.06,2.73
10,4,0,326.89,53.91,322.14,1.19
30,41,4,748.0,213.17,719.97,1.32
33,11,4,566.0,306.2,516.47,1.47
33,109,12,390.71,78.81,383.56,1.21
96,33,17,277.17,136.22,237.94,1.84
16,45,16,817.47,115.56,809.32,1.15
78,43,17,1142.0,1295.87,927.9,1.65
80,70,11,367.75,267.9,283.47,2.06
84,30,11,526.72,339.29,472.46,1.5
40,38,6,114.92,124.12,72.65,2.67
41,28,6,113.0,102.65,84.28,2.1
109,105,4,551.4,158.33,524.37,1.4
49,84,4,336.17,218.56,291.73,1.63
75,73,17,251.8,146.61,207.27,2.01
55,58,22,170.25,134.66,129.49,2.06
58,28,22,744.72,260.62,702.81,1.4
46,72,0,334.66,192.26,292.31,1.65
48,52,0,217.01,155.2,183.25,1.8
47,62,0,473.39,106.4,462.79,1.23
53,78,22,686.0,161.34,665.93,1.28
63,23,2,553.62,172.66,526.53,1.38
49,42,0,799.29,360.44,734.12,1.5
26,105,13,571.73,217.69,503.36,1.97
68,69,11,144.94,115.3,111.88,2.08
45,82,0,929.9,282.53,887.42,1.36
62,33,2,113.77,128.12,91.66,1.73
44,110,0,314.7,245.05,266.08,1.74
42,130,0,507.77,186.14,478.6,1.4
101,51,0,737.5,314.06,627.54,1.94
57,46,20,780.15,155.03,765.49,1.21
108,96,10,237.1,148.25,212.27,1.5
73,134,22,603.52,153.28,584.46,1.29
58,36,20,669.9,249.58,626.88,1.44
33,111,8,130.67,134.24,68.21,3.81
59,26,20,565.33,194.86,528.52,1.46
111,113,12,219.18,230.84,167.29,1.88
53,58,10,330.19,227.94,259.0,2.12
54,48,10,458.2,227.68,415.89,1.52
51,78,10,455.56,230.31,417.97,1.46
36,46,20,542.6,156.98,523.26,1.3
38,26,20,693.97,239.09,659.26,1.36
64,105,15,668.55,123.89,658.06,1.19
67,96,13,645.27,254.62,604.62,1.41
80,51,8,345.42,172.92,311.22,1.56
110,67,0,166.01,174.88,123.63,2.02
47,9,6,779.14,621.42,636.61,1.76
61,25,1,766.22,271.18,718.91,1.43
31,28,14,666.0,270.62,615.62,1.49
136,84,23,229.82,136.9,205.49,1.53
25,67,3,741.32,302.53,702.07,1.35
27,47,3,869.11,246.92,836.14,1.32
81,84,6,263.77,220.72,204.76,2.06
24,143,18,1366.89,311.42,1334.46,1.24
85,44,6,640.17,263.25,585.49,1.53
26,57,3,352.34,202.07,319.12,1.5
84,54,6,304.26,130.58,283.63,1.43
84,11,8,377.65,123.43,365.46,1.26
73,42,8,521.64,528.81,374.99,2.07
75,22,8,566.55,115.04,554.24,1.24
29,27,3,586.03,209.95,543.31,1.58
70,72,8,227.1,151.96,181.71,2.04
45,84,12,977.9,426.42,877.57,1.62
48,54,12,548.24,234.23,494.81,1.59
49,44,12,651.0,208.76,620.9,1.35
36,24,22,487.78,183.34,458.48,1.41
35,34,22,60.54,55.76,37.76,3.11
112,47,0,831.78,261.87,791.42,1.37
23,87,3,495.45,207.16,458.95,1.47
96,98,9,77.43,37.01,69.86,1.56
34,44,22,633.63,223.1,602.81,1.35
46,74,12,618.3,144.95,600.01,1.29
32,64,22,315.9,129.99,294.71,1.43
130,28,12,795.96,256.64,762.87,1.32
27,113,18,945.0,368.05,876.65,1.47
110,24,16,460.29,210.45,423.11,1.48
30,84,22,425.6,203.15,396.21,1.4
65,40,3,458.13,189.45,421.25,1.51
66,30,3,960.1,239.16,932.98,1.27
138,75,2,378.91,243.76,311.31,1.88
71,138,18,560.56,285.75,499.54,1.6
72,128,18,511.78,255.42,462.45,1.54
35,11,10,855.7,324.05,808.54,1.37
61,80,3,146.3,132.65,115.51,1.85
30,61,10,469.14,229.52,429.46,1.48
45,130,21,309.55,145.99,282.27,1.52
65,110,21,479.07,239.15,428.95,1.61
63,130,21,428.8,254.21,378.92,1.59
45,125,19,381.0,197.14,345.1,1.51
128,83,10,506.13,143.41,488.96,1.29
31,51,10,458.71,208.58,407.55,1.68
68,64,15,286.37,137.38,260.24,1.53
65,94,15,860.5,418.99,788.87,1.47
75,47,2,157.1,111.33,136.96,1.6
73,67,2,563.57,313.75,519.22,1.43
74,61,14,736.69,293.67,679.76,1.5
79,11,14,637.77,214.32,615.74,1.27
58,34,22,540.85,190.16,508.8,1.42
85,78,18,439.48,179.97,406.01,1.49
87,58,18,464.62,280.79,391.59,1.84
141,84,13,547.45,302.12,405.15,2.8
73,71,14,414.32,229.04,361.53,1.78
61,128,13,442.22,229.7,407.16,1.43
51,80,6,393.11,207.77,353.27,1.55
130,9,9,532.0,227.08,488.26,1.5
53,84,22,650.38,163.42,627.88,1.32
75,51,14,706.29,208.38,679.35,1.31
44,132,0,623.03,241.04,584.59,1.41
46,112,0,795.33,210.89,767.31,1.31
141,84,10,447.25,323.01,373.47,1.79
40,172,0,938.67,129.28,929.97,1.15
113,69,0,748.86,213.8,717.35,1.35
117,29,0,1100.25,653.89,982.94,1.54
132,8,20,457.25,173.59,435.91,1.33
70,69,3,229.42,182.23,146.64,3.18
72,49,3,411.22,151.43,385.47,1.43
57,44,22,825.5,162.91,809.94,1.21
