sourceid,dstid,hod,mean_travel_time,standard_deviation_travel_time,geometric_mean_travel_time,geometric_standard_deviation_travel_time
23,141,11,1317.79,399.93,1246.43,1.44
84,109,13,609.0,108.04,599.82,1.19
46,33,23,763.66,254.22,728.37,1.35
26,111,11,1025.5,225.69,1001.97,1.24
64,26,22,905.0,269.32,866.63,1.34
128,134,10,280.41,288.57,230.71,1.67
41,83,23,1151.18,372.12,1102.07,1.33
29,78,6,479.01,222.66,441.77,1.47
69,123,21,578.43,85.52,572.63,1.15
48,67,15,1111.55,340.49,1057.88,1.38
69,96,8,645.67,291.17,595.08,1.47
38,138,2,789.5,352.09,727.96,1.47
145,130,21,860.86,338.67,804.08,1.43
123,16,13,736.5,315.62,568.34,2.56
55,57,15,108.68,100.55,80.22,2.15
49,81,0,428.61,232.39,374.83,1.68
58,27,15,446.73,330.49,377.75,1.72
29,141,8,1228.87,326.91,1188.12,1.29
52,87,15,576.06,326.36,511.37,1.58
60,59,3,148.0,74.28,129.63,1.69
61,49,3,582.43,255.67,534.62,1.5
103,33,5,671.0,308.55,595.45,1.66
48,78,1,311.48,202.24,270.09,1.64
48,164,13,653.19,172.91,633.15,1.28
11,46,20,635.72,208.3,612.88,1.28
12,36,20,1243.3,226.47,1222.4,1.2
63,96,3,300.75,119.75,281.72,1.41
9,16,7,333.83,232.14,267.0,1.9
49,68,1,856.71,292.33,810.02,1.39
29,61,8,929.71,327.69,880.08,1.38
27,81,8,1153.88,286.89,1121.34,1.27
132,32,21,581.75,272.02,530.8,1.51
28,71,8,873.47,343.88,821.43,1.4
141,83,18,696.64,235.22,651.11,1.5
130,52,21,902.0,268.07,861.2,1.36
52,31,15,366.71,233.51,292.23,2.25
54,11,15,789.23,227.99,759.95,1.31
105,92,4,378.67,166.54,343.47,1.57
50,51,15,372.51,240.15,305.78,1.89
69,136,14,497.97,263.49,443.26,1.6
51,41,15,811.86,357.19,751.79,1.46
54,25,6,386.5,165.43,356.35,1.48
51,55,6,283.48,130.05,256.01,1.58
28,143,9,1322.22,273.58,1294.9,1.23
34,32,3,88.47,53.14,67.74,2.3
90,103,10,254.29,58.69,248.45,1.23
125,112,0,149.63,147.82,110.61,2.06
66,64,13,238.59,129.43,200.97,1.91
68,44,13,563.47,195.45,530.41,1.42
70,132,4,367.0,265.58,288.87,2.06
69,34,13,694.11,193.49,668.3,1.32
65,74,13,535.83,96.48,527.23,1.2
90,98,23,292.08,117.47,275.9,1.36
15,168,11,354.0,56.57,349.49,1.17
64,84,13,487.86,85.93,481.53,1.17
81,23,2,756.77,267.92,712.32,1.42
12,20,18,500.92,238.5,437.01,1.76
11,30,18,1106.52,363.54,1055.7,1.35
27,128,5,563.37,211.8,532.57,1.38
26,136,23,983.93,478.0,915.4,1.43
23,166,23,927.0,312.3,877.07,1.39
68,46,3,406.16,163.46,376.89,1.47
47,132,15,282.17,208.58,239.6,1.71
8,11,14,833.53,456.1,728.53,1.68
81,21,0,804.33,288.54,759.93,1.39
80,31,0,705.59,250.71,671.3,1.35
82,11,0,824.17,673.44,665.02,1.78
40,67,1,233.4,144.61,202.45,1.65
42,47,1,731.42,306.71,686.36,1.39
41,57,1,738.0,79.23,733.58,1.12
44,27,1,498.23,310.73,440.48,1.58
10,7,7,259.78,44.17,256.38,1.17
138,25,10,834.44,208.01,810.76,1.27
134,65,10,450.11,140.64,429.8,1.35
136,45,10,732.65,299.2,669.9,1.55
36,8,22,953.62,104.95,948.11,1.11
98,103,22,58.52,44.28,47.77,1.93
78,168,21,1268.0,404.64,1215.12,1.32
132,85,10,481.43,75.62,475.85,1.16
8,9,10,284.25,27.79,282.87,1.1
90,99,17,281.0,107.99,260.65,1.47
23,111,8,1009.15,239.89,981.3,1.27
113,40,16,825.5,124.64,816.4,1.16
110,70,16,550.5,306.4,446.41,2.16
73,22,21,643.85,245.0,597.54,1.53
52,47,17,1028.97,417.8,956.39,1.46
71,42,21,616.0,238.74,569.69,1.5
54,27,17,963.92,340.8,912.77,1.38
70,52,21,967.45,140.51,957.6,1.15
51,57,17,457.29,127.42,441.93,1.29
115,114,10,83.38,129.54,46.94,2.31
141,21,16,563.71,263.7,510.69,1.55
42,27,11,679.4,234.44,647.55,1.34
40,47,11,1056.68,294.43,1017.66,1.31
31,136,18,1248.0,309.04,1211.18,1.28
79,50,21,68.7,80.24,47.55,2.22
33,11,16,655.7,360.56,598.27,1.47
59,82,3,147.61,107.3,122.41,1.75
132,41,22,670.93,197.36,647.99,1.28
36,111,7,433.63,199.04,399.83,1.47
130,61,22,440.13,201.19,405.21,1.48
58,92,3,261.13,252.06,164.18,2.56
54,84,21,395.52,260.65,322.65,1.97
130,125,16,295.07,322.92,182.27,2.8
78,60,21,446.69,93.46,438.36,1.21
52,48,2,241.85,188.0,199.86,1.78
51,58,2,366.42,215.52,322.83,1.6
57,54,21,485.67,341.97,393.86,1.91
96,92,14,342.42,202.57,309.73,1.48
32,22,17,1113.64,264.9,1083.24,1.26
36,41,19,351.37,163.43,310.41,1.79
33,71,19,688.57,308.22,637.83,1.45
110,44,3,296.38,158.2,227.42,2.93
35,51,19,1302.67,981.94,1104.87,1.67
38,21,19,1374.71,1169.66,1112.02,1.75
30,42,17,1193.38,296.36,1154.18,1.31
30,41,16,1071.75,308.55,1035.92,1.28
58,44,21,955.95,271.79,917.55,1.34
66,48,18,894.39,267.27,861.15,1.31
65,58,18,1046.31,234.4,1019.76,1.26
53,38,2,948.29,144.25,936.73,1.17
63,78,18,928.55,620.41,811.59,1.6
67,38,18,315.79,148.46,289.01,1.51
92,16,6,1193.67,137.77,1186.17,1.12
47,74,16,263.44,203.23,216.94,1.82
46,84,16,842.42,168.1,827.29,1.21
49,54,16,444.33,112.98,429.76,1.3
41,110,8,240.59,157.46,202.08,1.79
68,28,18,580.67,290.3,531.47,1.49
64,68,18,232.38,180.14,182.84,2.15
23,105,17,917.07,375.55,866.98,1.36
134,73,0,583.48,186.07,557.02,1.35
136,53,0,668.44,144.06,653.2,1.24
85,81,20,794.54,354.13,741.57,1.41
110,36,3,456.92,152.83,435.91,1.35
130,35,0,434.3,171.99,324.1,3.86
132,15,0,383.88,41.15,381.8,1.11
112,16,3,1004.33,346.89,945.05,1.42
134,119,23,542.77,820.59,320.11,2.36
16,70,6,714.67,117.21,705.11,1.18
44,41,14,207.87,209.73,164.41,1.9
44,74,0,465.79,194.08,434.19,1.44
49,24,0,748.03,319.96,693.99,1.45
46,21,14,1094.27,119.96,1087.61,1.12
43,84,0,899.15,241.94,867.61,1.31
21,11,17,545.75,304.58,480.31,1.65
47,44,0,583.69,180.8,561.18,1.31
20,21,17,351.11,168.01,294.35,2.02
47,11,14,371.19,255.74,336.66,1.52
45,64,0,501.23,305.23,443.58,1.57
43,51,14,1022.62,674.31,893.4,1.62
128,83,1,535.3,181.1,511.99,1.32
63,103,22,514.33,224.73,477.96,1.44
41,71,14,718.57,209.25,690.33,1.32
68,70,20,325.77,162.9,287.65,1.66
67,80,20,560.27,204.82,530.21,1.37
27,8,21,1307.29,201.54,1292.18,1.16
46,54,0,502.78,139.51,487.5,1.27
45,31,14,1236.5,449.84,1172.37,1.36
48,34,0,856.21,158.01,842.37,1.2
44,117,8,954.21,534.93,859.76,1.51
72,130,0,267.26,140.42,238.94,1.58
74,110,0,615.71,211.03,574.97,1.47
40,81,14,1300.17,129.07,1293.79,1.1
132,70,2,569.17,405.95,453.45,1.93
80,16,10,563.93,185.77,543.32,1.29
8,7,11,496.5,173.51,474.1,1.33
83,16,11,675.08,152.02,663.86,1.18
29,48,11,191.39,176.86,146.53,2.09
26,78,11,870.8,395.78,812.45,1.42
128,44,1,524.14,279.43,451.23,1.76
42,43,12,161.09,139.88,109.9,2.73
44,23,12,716.68,273.7,671.1,1.43
82,26,11,766.65,244.47,730.24,1.36
40,63,12,276.78,230.58,215.93,1.97
84,164,17,404.18,414.99,272.17,2.37
43,33,12,807.56,314.62,759.77,1.39
75,51,1,505.76,158.24,477.87,1.43
25,141,11,1069.06,258.9,1043.82,1.23
41,53,12,1043.33,197.55,1023.38,1.22
85,44,7,571.06,126.32,557.66,1.24
81,84,7,235.83,223.27,192.83,1.77
84,54,7,313.5,129.06,292.49,1.44
125,128,6,323.0,237.35,260.26,1.85
16,67,17,1016.87,391.38,963.72,1.36
78,21,1,565.32,227.96,524.76,1.47
28,111,11,804.84,325.85,750.13,1.44
80,46,11,863.81,259.53,825.37,1.36
82,130,18,722.11,367.07,644.09,1.61
96,94,0,237.85,153.83,193.85,1.89
63,65,10,173.43,117.45,137.85,2.16
67,25,10,1053.17,289.04,1013.86,1.32
84,65,0,622.88,393.75,546.25,1.59
26,84,3,511.2,208.1,476.68,1.43
29,54,3,670.49,296.58,612.18,1.54
27,68,11,937.25,233.07,908.81,1.28
65,45,10,478.48,165.6,448.77,1.45
87,35,0,783.5,349.6,713.28,1.54
73,30,22,499.1,238.59,445.46,1.66
72,40,22,682.63,230.64,650.02,1.35
130,12,10,652.1,121.61,643.31,1.17
75,10,22,792.5,223.48,761.88,1.32
28,64,3,374.47,194.66,337.2,1.54
73,71,1,331.85,162.67,297.52,1.61
66,35,10,633.86,217.44,602.64,1.36
79,11,1,578.79,238.52,546.47,1.36
25,94,3,780.33,236.82,750.47,1.31
10,15,20,209.7,53.72,204.17,1.25
25,132,19,1084.07,253.15,1057.81,1.24
27,112,19,757.63,202.11,731.56,1.3
47,143,17,674.86,309.77,622.62,1.47
68,136,21,561.82,273.02,509.68,1.53
28,58,11,700.3,194.46,674.25,1.32
30,24,20,641.1,183.57,616.91,1.32
84,23,16,991.8,293.73,950.91,1.33
81,53,16,340.82,250.07,274.19,1.96
136,74,22,261.23,158.08,218.58,1.98
138,54,22,388.57,162.22,368.06,1.35
80,63,16,532.52,123.65,519.23,1.25
74,61,1,461.9,117.52,446.63,1.3
25,22,20,222.53,145.41,190.4,1.74
134,130,21,156.19,122.33,111.34,2.55
136,110,21,725.17,403.04,643.62,1.59
84,47,22,191.8,156.75,155.59,1.81
83,57,22,497.5,189.01,466.47,1.42
16,79,0,884.63,155.7,871.95,1.18
23,42,20,577.85,180.92,552.76,1.34
110,22,13,986.1,300.05,943.65,1.34
45,130,5,275.34,193.49,226.83,1.93
22,52,20,542.28,200.1,510.24,1.41
55,47,6,868.06,221.79,841.15,1.28
86,27,22,775.22,237.29,740.13,1.36
132,8,17,611.77,239.49,574.14,1.41
33,130,4,325.79,152.25,298.97,1.48
16,72,18,1273.57,573.68,1181.72,1.44
80,87,22,917.0,276.77,874.88,1.36
55,79,19,709.71,192.03,683.78,1.32
108,61,17,483.0,520.98,364.33,1.85
24,32,20,741.25,235.84,705.19,1.37
58,49,19,742.92,195.11,721.05,1.27
27,141,18,1895.88,987.97,1731.88,1.47
128,23,1,662.05,219.52,633.17,1.33
57,27,6,617.5,136.23,600.52,1.28
11,42,19,769.6,188.59,746.98,1.29
29,164,16,828.69,237.29,796.83,1.32
66,67,10,138.4,83.12,120.95,1.66
138,79,23,334.32,145.39,310.55,1.44
29,42,0,542.2,315.09,482.05,1.58
25,82,0,683.79,229.32,652.99,1.34
26,101,10,396.78,228.87,348.02,1.62
74,41,11,861.8,253.57,833.43,1.28
73,51,11,491.8,286.02,429.46,1.66
22,141,10,1415.77,246.37,1395.75,1.18
28,52,0,658.1,192.22,632.93,1.32
79,68,19,1123.17,365.13,1066.39,1.38
68,47,10,731.83,283.73,685.36,1.42
75,31,11,1144.27,374.52,1087.46,1.37
24,92,0,934.7,358.65,868.43,1.47
32,35,12,164.77,122.2,116.98,2.57
26,72,0,916.61,343.81,862.49,1.4
25,111,10,1681.5,1165.41,1438.2,1.64
27,62,0,397.56,189.99,362.92,1.5
30,55,12,454.68,248.06,406.45,1.57
72,61,11,918.39,408.68,859.63,1.4
47,81,15,500.53,245.98,456.17,1.5
49,61,15,625.46,273.07,572.43,1.54
48,71,15,894.33,317.06,841.28,1.42
61,11,10,441.23,162.0,421.92,1.31
92,22,18,778.18,367.13,689.0,1.66
132,10,6,386.14,299.72,220.45,4.23
128,67,0,117.03,112.04,87.66,2.17
43,132,19,889.64,291.71,848.28,1.35
127,77,0,204.33,115.4,166.15,2.01
38,46,19,607.06,201.09,572.95,1.41
33,96,19,272.49,182.67,236.2,1.69
25,136,16,1136.12,342.2,1097.53,1.28
22,25,14,374.8,298.23,264.22,2.63
36,66,19,498.48,179.44,470.77,1.39
16,70,1,631.0,107.07,621.71,1.19
46,132,5,646.98,255.42,605.51,1.43
65,130,9,239.17,193.71,208.99,1.56
67,110,9,243.53,150.69,201.57,1.92
96,130,4,606.0,256.32,561.14,1.46
58,27,10,371.53,176.94,336.74,1.56
55,57,10,101.85,104.9,67.01,2.67
52,87,10,488.64,358.92,434.13,1.5
61,26,23,641.49,282.18,587.0,1.51
44,132,12,666.12,303.63,627.35,1.37
36,58,3,663.1,196.16,632.13,1.37
58,128,10,1232.18,384.63,1183.36,1.31
32,98,3,212.38,55.03,205.67,1.28
51,80,2,378.69,283.04,311.4,1.93
53,60,2,453.08,141.6,435.0,1.31
90,103,14,562.5,271.4,494.26,1.69
62,16,23,688.71,88.9,683.2,1.13
26,34,11,479.58,204.78,444.68,1.46
27,24,11,390.83,347.28,280.6,2.43
21,84,11,808.25,239.45,772.33,1.36
16,141,10,960.14,160.97,945.69,1.2
21,128,9,874.5,131.95,864.25,1.17
136,96,22,726.45,271.4,681.21,1.42
25,44,11,612.21,242.11,569.77,1.46
29,71,4,507.74,181.02,479.32,1.4
23,64,11,908.75,229.91,881.89,1.27
26,52,15,451.24,238.06,390.99,1.77
24,72,15,923.5,331.08,873.42,1.39
28,81,4,863.29,356.44,806.9,1.42
29,22,15,485.07,241.15,432.65,1.62
24,54,11,1215.6,1089.85,1002.33,1.68
23,82,15,965.65,246.73,933.89,1.3
112,65,23,260.44,196.86,193.38,2.38
25,62,15,1269.4,309.09,1236.84,1.25
108,59,5,193.31,180.34,141.72,2.06
27,42,15,872.17,436.89,788.83,1.54
26,43,2,715.84,300.44,662.85,1.47
64,78,11,748.47,429.42,657.74,1.62
69,28,11,681.75,288.99,638.79,1.4
28,23,2,283.12,188.29,219.19,2.22
67,48,11,867.09,245.9,836.18,1.3
23,73,2,453.2,222.88,403.31,1.66
74,41,9,977.11,336.15,926.3,1.39
72,61,9,857.03,215.28,832.37,1.27
27,33,2,399.85,182.98,372.76,1.41
73,51,9,494.79,252.2,443.33,1.59
52,132,19,921.35,411.51,855.21,1.45
68,38,11,581.58,228.8,524.03,1.64
28,32,15,861.5,327.26,796.79,1.5
22,83,2,711.13,253.54,674.12,1.37
78,47,10,145.37,129.34,106.76,2.27
110,70,12,437.5,145.87,418.34,1.33
70,81,9,1218.54,312.57,1178.7,1.3
24,63,2,448.54,234.1,399.91,1.6
65,68,11,375.63,110.74,357.93,1.38
108,105,16,511.67,361.98,416.77,1.83
75,31,9,1257.08,427.91,1203.18,1.32
24,27,8,370.23,290.88,261.28,2.71
22,47,8,1349.16,337.88,1307.97,1.28
62,98,11,272.15,103.48,260.12,1.31
42,44,4,268.3,159.1,206.93,2.41
51,29,17,415.86,234.84,358.91,1.74
44,24,4,383.5,270.6,312.36,1.96
25,53,2,569.86,359.71,515.2,1.49
40,64,4,259.01,207.53,210.91,1.79
46,119,2,609.65,143.22,594.19,1.25
43,34,4,488.17,269.63,414.51,1.81
69,16,17,738.09,253.38,707.6,1.31
67,36,17,891.43,310.13,834.46,1.45
64,66,17,180.53,169.47,140.23,1.95
145,52,10,675.1,306.42,613.56,1.54
65,23,6,680.59,232.95,647.27,1.36
80,84,7,105.34,94.58,82.18,1.92
83,54,7,228.97,162.86,191.73,1.78
78,132,16,398.75,274.43,340.75,1.69
110,69,23,262.73,163.12,213.5,1.97
66,46,17,568.82,220.84,530.54,1.45
29,79,2,323.55,151.81,295.98,1.5
78,136,20,247.21,182.07,201.86,1.85
68,26,17,1289.09,250.49,1263.2,1.23
23,42,0,430.83,198.88,394.3,1.52
25,22,0,201.57,151.02,162.43,2.02
22,52,0,502.05,184.68,461.11,1.64
107,82,22,935.67,318.88,885.38,1.39
112,128,18,351.23,323.49,246.11,2.41
121,119,13,173.86,80.84,126.13,3.0
53,83,11,592.65,330.9,535.94,1.53
24,32,0,796.73,338.26,739.15,1.45
64,33,6,291.11,183.69,250.33,1.69
73,25,12,469.93,285.7,408.16,1.74
71,45,12,178.9,174.2,112.65,2.72
28,82,3,920.08,286.68,886.05,1.3
27,92,3,560.33,206.39,525.95,1.42
29,72,3,399.88,130.68,380.67,1.36
11,134,14,512.24,417.15,423.91,1.73
54,73,11,673.74,211.06,644.44,1.34
63,43,6,633.57,255.83,580.18,1.55
10,11,21,94.57,53.83,49.94,5.47
103,108,17,381.09,214.55,330.05,1.69
138,72,16,948.75,261.47,912.49,1.32
101,128,17,1020.83,406.81,947.23,1.46
58,33,11,1079.63,323.29,1037.09,1.32
24,128,18,916.93,232.99,884.73,1.34
23,138,18,1422.17,408.39,1370.44,1.31
41,54,4,927.43,276.57,881.71,1.39
46,113,1,648.13,112.66,638.97,1.18
26,108,18,702.63,300.19,637.86,1.56
48,143,21,701.28,252.65,623.03,1.91
47,153,21,472.83,80.34,466.51,1.18
72,136,5,380.17,217.76,334.71,1.62
27,36,18,303.81,204.13,250.42,1.97
24,66,18,523.48,180.21,495.76,1.39
112,33,22,339.41,166.41,301.76,1.64
28,26,18,721.42,293.36,674.71,1.43
25,132,21,992.44,246.97,965.46,1.26
26,136,4,904.85,317.63,862.44,1.34
29,16,18,1442.96,436.86,1395.95,1.28
27,112,21,668.0,260.19,632.43,1.36
110,53,22,966.89,154.47,953.37,1.19
92,98,9,446.0,309.37,374.11,1.73
41,30,13,892.15,291.53,846.82,1.38
111,43,22,743.0,340.93,688.27,1.44
58,59,13,347.17,209.3,307.48,1.59
26,46,18,923.91,396.11,847.39,1.64
65,56,17,570.29,435.28,473.3,1.72
22,86,18,629.54,215.72,596.77,1.38
69,117,2,238.05,85.06,229.3,1.28
138,83,18,278.37,217.29,236.1,1.65
59,23,11,714.1,248.47,668.91,1.45
36,96,8,657.25,154.7,641.05,1.24
123,134,0,596.9,308.44,533.04,1.58
85,75,10,122.28,101.17,92.31,2.32
128,67,16,166.77,118.13,141.7,1.77
62,136,11,585.86,202.9,555.14,1.38
127,77,16,356.67,121.07,320.08,1.72
86,65,10,1236.55,262.27,1208.98,1.24
41,51,3,619.96,215.37,584.96,1.41
40,61,3,1065.67,224.22,1042.03,1.24
45,11,3,464.27,175.55,442.77,1.32
34,38,15,903.21,849.69,692.1,1.93
110,44,10,353.99,256.72,303.67,1.68
38,24,13,488.13,213.38,450.22,1.47
31,52,12,415.12,206.36,346.63,2.08
33,32,12,148.53,118.36,118.9,1.9
36,44,13,534.84,179.71,510.4,1.34
128,96,11,330.22,48.29,327.28,1.14
70,136,23,433.13,398.65,314.1,2.57
73,130,0,544.68,225.83,508.57,1.43
30,46,0,513.47,236.12,467.89,1.52
35,28,15,516.79,187.68,485.82,1.42
31,36,0,632.44,404.9,545.38,1.67
31,94,13,693.4,182.47,672.86,1.27
34,22,12,698.2,307.18,644.81,1.47
32,26,0,684.93,345.6,546.26,2.31
43,112,2,458.35,161.8,437.01,1.34
112,24,10,1224.25,641.15,1087.15,1.62
44,21,3,874.3,384.39,818.48,1.4
75,110,0,815.14,260.35,777.06,1.36
41,132,2,778.74,295.84,732.98,1.4
111,34,10,690.13,279.93,640.67,1.46
42,41,3,127.68,164.26,74.68,3.07
30,78,15,660.91,249.61,627.58,1.35
33,16,0,625.33,143.61,611.98,1.22
83,145,3,241.42,128.74,217.9,1.54
81,165,3,284.32,82.57,274.16,1.3
8,61,18,1239.88,353.64,1197.91,1.29
87,105,3,262.64,137.37,227.1,1.78
16,67,7,1042.57,657.83,950.1,1.44
43,11,15,1141.73,492.61,1064.32,1.43
40,41,15,198.21,207.57,145.14,2.13
132,75,10,521.14,179.84,504.6,1.25
41,31,15,1011.93,402.02,950.08,1.41
136,35,10,810.07,395.55,732.45,1.54
43,31,3,845.25,239.18,808.17,1.36
65,66,3,316.63,127.56,289.05,1.56
62,96,3,197.43,47.83,192.58,1.24
16,82,6,854.22,131.66,844.98,1.16
67,46,3,470.75,128.0,455.01,1.29
82,141,9,708.65,294.47,663.66,1.41
68,36,3,541.7,201.48,512.27,1.37
47,74,14,223.28,142.36,186.62,1.91
49,54,14,598.38,241.76,550.92,1.51
46,84,14,1086.63,570.76,1007.0,1.41
11,47,19,280.26,134.7,264.55,1.34
52,80,7,624.61,214.86,589.51,1.41
117,134,18,259.63,194.13,215.66,1.86
14,17,19,229.91,46.1,224.76,1.25
55,50,7,551.2,133.44,534.0,1.29
26,55,7,422.72,186.79,378.31,1.63
29,25,7,129.42,96.56,103.17,2.03
110,40,3,334.4,109.65,312.62,1.48
24,75,7,780.91,178.3,761.85,1.25
78,134,12,440.36,182.35,408.46,1.46
25,29,12,237.02,188.19,178.95,2.23
23,49,12,813.15,408.38,745.82,1.48
56,96,13,508.83,267.83,412.67,2.08
22,59,12,945.07,548.88,828.6,1.63
128,125,19,109.71,110.65,90.14,1.73
23,85,7,957.59,259.7,923.32,1.31
47,127,0,435.25,92.17,426.07,1.23
173,167,22,150.83,144.68,97.08,3.0
172,177,22,316.63,250.95,257.35,1.79
52,82,0,236.79,167.82,187.11,2.21
55,52,0,248.9,170.54,204.3,1.89
48,117,0,734.85,310.51,688.45,1.4
58,22,0,405.65,204.97,355.12,1.7
32,103,21,276.84,109.08,262.32,1.35
127,60,14,200.67,131.08,145.54,2.49
25,65,7,1109.08,282.91,1077.53,1.26
51,92,0,339.71,21.85,339.01,1.07
61,80,17,325.38,220.7,261.46,1.97
65,40,17,693.79,359.89,618.95,1.61
81,73,2,593.57,225.0,557.39,1.42
49,84,3,281.0,99.12,266.65,1.37
68,69,14,219.24,225.56,151.99,2.32
52,28,20,720.81,224.38,690.29,1.33
50,48,20,204.86,193.6,161.36,1.89
51,38,20,900.46,241.53,871.1,1.29
75,22,16,966.9,347.98,915.87,1.38
72,52,16,959.0,135.77,949.52,1.15
73,42,16,516.76,216.78,484.34,1.4
83,82,10,118.22,102.74,87.56,2.16
84,72,10,589.36,215.09,552.63,1.43
70,72,16,242.04,115.57,214.8,1.66
127,132,5,575.78,221.72,544.34,1.37
62,70,17,722.0,362.88,655.39,1.51
141,16,20,982.63,167.41,969.11,1.18
83,53,2,439.38,115.65,422.93,1.33
28,35,7,485.09,202.14,436.96,1.66
55,127,17,518.29,215.34,473.15,1.55
117,130,9,334.13,222.73,288.27,1.65
11,38,7,646.48,101.52,640.32,1.14
107,73,21,1110.67,391.26,1050.15,1.39
73,24,6,561.71,249.09,514.93,1.51
27,45,7,1092.5,382.58,1022.8,1.45
22,51,0,458.49,151.44,436.18,1.37
26,11,0,1082.52,332.03,1037.71,1.33
23,41,0,402.59,202.91,363.37,1.57
25,21,0,1136.48,391.53,1077.79,1.37
24,31,0,482.74,209.37,444.08,1.5
25,7,1,1171.13,142.75,1163.05,1.12
43,35,9,590.4,187.09,563.85,1.35
44,25,9,583.3,263.49,534.32,1.52
71,62,16,662.0,186.13,636.04,1.33
43,73,7,302.67,174.84,265.93,1.62
46,43,7,150.24,103.53,126.79,1.75
48,23,7,580.78,251.61,528.83,1.55
38,27,12,373.79,186.75,328.64,1.79
61,11,3,426.64,130.49,411.27,1.29
72,128,14,547.03,381.28,471.7,1.66
71,138,14,819.41,212.37,792.78,1.29
43,132,0,679.77,242.18,643.62,1.38
44,63,7,523.87,211.57,489.81,1.42
45,112,0,446.1,273.4,394.95,1.56
54,25,15,527.07,297.2,470.36,1.56
51,55,15,327.77,92.88,316.45,1.3
32,87,12,651.75,294.79,597.09,1.5
31,28,17,876.48,350.07,808.79,1.5
112,38,19,620.22,214.11,581.77,1.44
111,48,19,1393.29,234.74,1373.98,1.18
40,65,9,509.45,206.89,474.78,1.44
53,35,15,862.17,101.15,856.25,1.12
71,44,6,458.33,255.93,389.56,1.8
80,83,2,219.16,124.19,194.94,1.56
42,45,9,336.57,197.14,276.05,2.01
113,28,19,1011.2,290.14,968.55,1.35
21,61,0,381.5,327.42,288.9,2.02
81,164,7,226.16,153.78,204.09,1.47
36,167,3,973.57,111.17,966.98,1.13
52,45,15,1254.06,436.65,1185.44,1.4
30,38,17,1173.29,91.33,1169.86,1.08
26,101,15,509.29,380.73,415.36,1.8
22,141,15,1348.56,157.99,1339.0,1.13
41,55,9,1003.83,231.86,976.59,1.27
70,54,6,939.29,121.55,932.02,1.13
47,33,7,684.6,234.97,642.85,1.44
36,47,12,1092.25,516.01,987.31,1.55
7,177,22,426.83,75.95,420.33,1.19
123,115,12,129.5,184.56,55.43,3.64
75,23,20,856.55,268.58,821.62,1.32
70,73,20,560.3,236.99,514.97,1.51
73,43,20,283.19,135.19,259.6,1.5
40,30,1,712.25,424.41,639.66,1.5
71,63,20,548.61,179.11,522.44,1.36
74,33,20,725.5,251.61,670.56,1.53
86,23,2,594.55,247.91,543.34,1.54
72,53,20,971.89,142.0,962.32,1.15
98,33,20,402.08,134.71,378.87,1.42
136,134,13,377.07,276.95,304.75,1.86
75,132,2,411.04,152.77,388.01,1.38
54,51,18,119.85,135.26,81.3,2.24
51,81,18,204.62,153.71,168.2,1.84
58,11,18,1361.89,418.74,1308.97,1.31
52,71,18,1255.64,267.57,1223.99,1.26
55,41,18,1209.14,320.96,1163.4,1.33
81,28,22,931.84,277.53,901.18,1.28
53,61,18,890.69,307.04,839.64,1.42
69,70,7,269.03,214.92,175.39,3.14
68,80,7,893.72,348.49,833.35,1.45
128,113,23,392.92,231.88,335.87,1.78
80,38,22,685.13,238.02,651.1,1.36
22,70,12,1460.63,252.35,1438.4,1.19
26,30,12,236.63,196.11,192.48,1.89
21,80,12,862.59,308.18,816.62,1.38
25,40,12,958.77,446.13,880.6,1.48
48,132,21,762.47,272.69,724.48,1.36
64,73,20,901.64,257.05,867.23,1.32
65,63,20,108.58,110.52,76.28,2.41
67,43,20,514.96,258.02,463.82,1.57
48,86,8,823.63,236.21,794.35,1.3
136,141,16,643.92,246.47,602.71,1.43
66,53,20,1056.63,241.02,1030.63,1.25
110,28,21,295.14,156.91,263.59,1.61
41,11,1,736.75,177.01,717.67,1.25
24,27,22,275.36,251.01,184.35,2.68
22,47,22,997.11,252.6,965.58,1.29
132,8,14,409.9,100.0,399.41,1.25
69,23,20,887.69,284.75,851.0,1.32
22,23,1,117.85,107.42,75.5,2.92
16,82,14,955.4,483.42,898.36,1.34
7,172,14,203.73,65.57,193.06,1.4
130,164,22,559.22,323.16,505.6,1.48
68,33,20,525.2,253.3,466.42,1.65
132,48,20,774.85,230.77,749.66,1.27
134,28,20,904.54,175.16,887.16,1.22
138,43,21,849.69,286.82,810.57,1.34
136,63,21,437.47,206.63,397.86,1.52
130,68,20,349.53,152.51,317.7,1.62
81,54,3,142.32,135.19,99.23,2.34
134,83,21,714.0,486.96,610.22,1.66
82,44,3,1005.67,298.1,954.65,1.4
29,83,7,745.12,308.3,691.16,1.46
23,145,12,1023.0,254.87,994.29,1.26
27,105,12,954.3,357.13,843.71,1.8
164,78,4,510.0,187.22,473.94,1.48
24,50,12,980.0,287.42,942.76,1.31
8,80,22,1016.35,234.0,989.89,1.26
36,128,4,420.62,270.12,370.24,1.57
110,46,5,382.0,268.67,321.39,1.76
28,47,17,1158.34,416.78,1096.78,1.38
26,67,17,1226.06,299.71,1192.98,1.26
108,127,18,104.5,149.06,65.9,2.29
27,132,23,776.58,170.26,760.26,1.22
23,172,23,1471.5,331.3,1435.18,1.25
24,87,17,809.42,134.02,800.0,1.16
111,36,5,382.7,100.17,371.34,1.27
50,52,5,870.27,1009.65,561.7,2.35
27,57,17,944.36,259.27,916.73,1.26
